"","Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"20046",2021,"Carretera","04/12/2021","AP-7",174.9,"GELIDA","Alt Penedes","Barcelona",0,1,0,1,1,0,0,0,0,0,0,1,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Caiguda en la via",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Vent moderat","CapDeSetmana",17.35,"Tarda","Bolcada a la calcada","dis"
"20047",2021,"Zona urbana","31/03/2021","SE",999999,"GIRONA","Girones","Girona",0,1,0,1,2,0,0,0,1,1,0,0,0,30,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",11.57,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20048",2021,"Zona urbana","03/12/2021","SE",999999,"SABADELL","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",18.21,"Tarda","Altres","div"
"20049",2021,"Carretera","07/07/2021","C-35",65,"SANT FELIU DE BUIXALLEU","Selva","Girona",0,1,1,2,2,0,0,0,0,1,1,0,0,80,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",16.3,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20050",2021,"Carretera","15/05/2021","N-340",1109.9,"AMETLLA DE MAR, L'","Baix Ebre","Tarragona",0,1,0,1,1,0,0,0,1,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas",NA,"Resta sortides de via","Giratòria","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",21.27,"Tarda","Sortida de la calcada sense especificar","dis"
"20051",2021,"Zona urbana","09/12/2021","SE",999999,"SANT FELIU DE LLOBREGAT","Baix Llobregat","Barcelona",0,1,0,1,1,0,0,1,0,0,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",6,"Matí","Bolcada a la calcada","dill-dij"
"20052",2021,"Zona urbana","07/04/2021","SE",999999,"ROSES","Alt Emporda","Girona",1,0,0,1,1,0,0,0,0,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",12.54,"Matí","Altres","dill-dij"
"20053",2021,"Carretera","08/04/2021","CR",0,"SANT PERE PESCADOR","Alt Emporda","Girona",0,2,1,3,2,0,0,0,0,2,0,0,0,40,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners",14.28,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20054",2021,"Zona urbana","19/07/2021","SE",999999,"TERRASSA","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,0,0,1,1,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Un sol sentit","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",15.1,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20055",2021,"Zona urbana","17/09/2021","SE",999999,"SELVA DEL CAMP, LA","Baix Camp","Tarragona",0,1,0,1,2,0,1,0,0,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas",NA,"Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",10.37,"Matí","Col.lisió de vehicles en marxa","div"
"20056",2021,"Carretera","07/10/2021","T-240",2,"BISBAL DEL PENEDES, LA","Baix Penedes","Tarragona",0,1,0,1,1,0,0,0,1,0,0,0,0,60,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Caiguda en la via",NA,"Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","Feiners",13.32,"Matí","Bolcada a la calcada","dill-dij"
"20057",2021,"Carretera","27/06/2021","GI-514",2.9,"CORNELLA DEL TERRI","Pla de l'Estany","Girona",0,1,0,1,1,0,0,0,1,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Travessera","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Resta sortides de via",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",3.03,"Nit","Sortida de la calcada sense especificar","dg"
"20058",2021,"Carretera","15/07/2021","GI-600",3.5,"TORDERA","Maresme","Barcelona",0,1,0,1,1,0,0,0,0,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Resta sortides de via",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",7.07,"Matí","Sortida de la calcada sense especificar","dill-dij"
"20059",2021,"Zona urbana","12/11/2021","SE",999999,"HOSPITALET DE LLOBREGAT","Barcelones","Barcelona",0,2,0,2,3,0,0,0,0,1,2,0,0,NA,"Si","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia fosc",NA,NA,"Col·lisió frontal",NA,"Zona urbana","Mullat","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",9.36,"Matí","Col.lisió de vehicles en marxa","div"
"20060",2021,"Zona urbana","15/07/2021","SE",999999,"LLEIDA","Segria","Lleida",0,1,0,1,2,0,0,0,1,1,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",20.27,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20061",2021,"Carretera","26/05/2021","N-II",664.5,"SANT POL DE MAR","Maresme","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,50,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners",12.25,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20062",2021,"Zona urbana","24/03/2021","SE",999999,"LLEIDA","Segria","Lleida",0,1,0,1,1,0,1,0,0,0,0,0,0,NA,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","Feiners",14.2,"Tarda","Bolcada a la calcada","dill-dij"
"20063",2021,"Carretera","15/02/2021","LP-9221",1,"LLEIDA","Segria","Lleida",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, sense llum artificial","Sols norma prioritat de pas","Doble sentit","Fregament o col·lisió lateral","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Municipal","Pla","Calma, vent molt suau","Feiners",18.4,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20064",2021,"Zona urbana","24/09/2021","SE",999999,"TERRASSA","Valles Occidental","Barcelona",0,1,0,1,1,0,0,0,0,0,0,1,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","CapDeSetmana",17.1,"Tarda","Bolcada a la calcada","div"
"20065",2021,"Zona urbana","13/12/2021","N-230",26,"ALFARRAS","Segria","Lleida",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Si","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Doble sentit","Atropellament",NA,"Travessera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","Feiners",18.47,"Tarda","Atropellament","dill-dij"
"20066",2021,"Zona urbana","03/09/2021","SE",999999,"VILANOVA I LA GELTRU","Garraf","Barcelona",0,1,0,1,1,0,1,0,0,0,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Altres","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",18,"Tarda","Altres","div"
"20067",2021,"Carretera","05/02/2021","C-17",14.3,"PARETS DEL VALLES","Valles Oriental","Barcelona",1,0,0,1,5,1,0,0,0,4,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Atropellament",NA,"Carretera","Sec i net","Carretera convencional",NA,NA,"Calma, vent molt suau","Feiners",5.47,"Nit","Atropellament","div"
"20068",2021,"Zona urbana","21/05/2021","SE",999999,"MANRESA","Bages","Barcelona",0,1,1,2,3,2,0,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",19.3,"Tarda","Atropellament","div"
"20069",2021,"Zona urbana","28/06/2021","SE",999999,"BORREDA","Bergueda","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",8.02,"Matí","Atropellament","dill-dij"
"20070",2021,"Carretera","11/10/2021","C-1412a",2.2,"PONTS","Noguera","Lleida",0,2,0,2,2,0,0,0,2,0,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","Si","No","No","En secció","Genérica via","De nit, sense llum artificial",NA,"Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",20.55,"Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"20071",2021,"Zona urbana","10/03/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,1,2,3,0,0,0,2,1,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",15.57,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20072",2021,"Zona urbana","11/07/2021","SE",999999,"SANT ADRIA DE BESOS","Barcelones","Barcelona",0,1,0,1,1,0,0,0,0,0,0,1,0,NA,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","Alba o capvespre",NA,"Doble sentit","Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","CapDeSetmana",6.5,"Matí","Bolcada a la calcada","dg"
"20073",2021,"Zona urbana","29/07/2021","SE",999999,"LLORET DE MAR","Selva","Girona",0,1,0,1,1,0,1,0,0,0,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",7.3,"Matí","Bolcada a la calcada","dill-dij"
"20074",2021,"Zona urbana","09/11/2021","SE",999999,"OLOT","Garrotxa","Girona",0,1,0,1,1,0,1,0,0,0,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient",NA,"Doble sentit","Resta sortides de via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",22.2,"Nit","Sortida de la calcada sense especificar","dill-dij"
"20075",2021,"Zona urbana","27/05/2021","SE",999999,"VILA-SECA","Tarragones","Tarragona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",12.12,"Matí","Altres","dill-dij"
"20076",2021,"Zona urbana","02/11/2021","SE",999999,"SANT JOAN DESPI","Baix Llobregat","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","Si","No","No","En secció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Altres",NA,"Zona urbana","Relliscós","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",13.1,"Matí","Altres","dill-dij"
"20077",2021,"Carretera","16/01/2021","C-1415B",3.5,"SANTA EULALIA DE RON","Valles Oriental","Barcelona",0,2,0,2,1,0,0,0,0,1,0,0,0,50,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Sols norma prioritat de pas","Doble sentit","Resta sortides de via","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Altres","Pla","Calma, vent molt suau","CapDeSetmana",11.03,"Matí","Sortida de la calcada sense especificar","dis"
"20078",2021,"Carretera","29/11/2021","A-2",448.5,"TORRES DE SEGRE","Segria","Lleida",1,0,0,1,2,0,0,0,0,1,1,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial",NA,"Un sol sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",6.22,"Matí","Col.lisió de vehicles en marxa","dill-dij"
